cell_key,cycle_number,time,charge_policy,discharge_policy,current,voltage,charge_capacity,discharge_capacity,temperature,discharge_dQdV
nca2505008,1.0,141.45600671879947,50100,100,1.7491685770338572,3.3422983,0.0687305834536404,0.0,25,0.0
nca2505008,1.0,146.79600697243586,50100,100,1.749160694722096,3.3472986,0.0713251719407145,0.0,25,0.0
nca2505008,1.0,152.29600723367184,50100,100,1.7491478952580013,3.3523386,0.0739974813520643,0.0,25,0.0
nca2505008,1.0,158.05000750697218,50100,100,1.7491276855451652,3.3573388999999993,0.0767931705689154,0.0,25,0.0
nca2505008,1.0,163.94400778691488,50100,100,1.7491392767301073,3.3623392999999995,0.0796569003985595,0.0,25,0.0
nca2505008,1.0,169.83400806668214,50100,100,1.7490984914146,3.3673398,0.082518620010715,0.0,25,0.0
nca2505008,1.0,176.2880083732307,50100,100,1.7491814776131949,3.3723402,0.0856545138420274,0.0,25,0.0
nca2505008,1.0,182.71200867835432,50100,100,1.7492082946269338,3.3773799,0.0887758790138075,0.0,25,0.0
nca2505008,1.0,189.36400899430737,50100,100,1.749157775707822,3.3823802000000005,0.0920079340351019,0.0,25,0.0
nca2505008,1.0,196.32600932498465,50100,100,1.749151274042872,3.3873808,0.0953905984096272,0.0,25,0.0
nca2505008,1.0,203.6080096708538,50100,100,1.749145760534855,3.3923812000000004,0.0989287317521837,0.0,25,0.0
nca2505008,1.0,211.0200100229049,50100,100,1.74916106616815,3.3973815000000003,0.1025300602072483,0.0,25,0.0
nca2505008,1.0,218.8800103962349,50100,100,1.7491556138758222,3.4024212,0.1063490501456028,0.0,25,0.0
nca2505008,1.0,227.0940107863862,50100,100,1.749179533173595,3.4074218000000003,0.110340094970025,0.0,25,0.0
nca2505008,1.0,235.63001119183173,50100,100,1.7491634354798318,3.4124222,0.1144875560240342,0.0,25,0.0
nca2505008,1.0,244.4060116086548,50100,100,1.749158551852857,3.4174225,0.1187516160740831,0.0,25,0.0
nca2505008,1.0,253.71001205057837,50100,100,1.749182469134576,3.4224229,0.1232722812034776,0.0,25,0.0
nca2505008,1.0,263.47801251454075,50100,100,1.7491797878238142,3.4274235,0.128018389253201,0.0,25,0.0
nca2505008,1.0,273.6400129972026,50100,100,1.749181732660529,3.4324632000000004,0.132955940811971,0.0,25,0.0
nca2505008,1.0,284.1080134944059,50100,100,1.749174529987962,3.4374635,0.1380421518813069,0.0,25,0.0
nca2505008,1.0,295.26401402428746,50100,100,1.7491569277471282,3.4424638999999995,0.1434625951070828,0.0,25,0.0
nca2505008,1.0,306.96601458010264,50100,100,1.7491824645063103,3.4474644999999997,0.1491484101548259,0.0,25,0.0
nca2505008,1.0,319.12601515767165,50100,100,1.7491623234792422,3.4524648,0.1550566920614285,0.0,25,0.0
nca2505008,1.0,332.07601577276364,50100,100,1.7491649731374492,3.4574652,0.1613488274719917,0.0,25,0.0
nca2505008,1.0,346.12201643990556,50100,100,1.74916758861907,3.4625049,0.1681734966710748,0.0,25,0.0
nca2505008,1.0,361.03601714828983,50100,100,1.749186250693999,3.4675055,0.1754199869438341,0.0,25,0.0
nca2505008,1.0,377.8100179450048,50100,100,1.749166806583192,3.4725057999999995,0.1835701328902859,0.0,25,0.0
nca2505008,1.0,396.9060188520307,50100,100,1.749179704498691,3.4775062000000005,0.1928485598968506,0.0,25,0.0
nca2505008,1.0,418.6920198867956,50100,100,1.749184940391354,3.4825065000000004,0.2034340445972357,0.0,25,0.0
nca2505008,1.0,443.2480210531503,50100,100,1.749177621268082,3.4875071,0.2153653800716824,0.0,25,0.0
nca2505008,1.0,469.7120223101229,50100,100,1.7491947009414512,3.4925075,0.2282239052840169,0.0,25,0.0
nca2505008,1.0,497.3040236206653,50100,100,1.749203774781566,3.4975078,0.2416305810746257,0.0,25,0.0
nca2505008,1.0,525.738024971215,50100,100,1.74922113696634,3.5025082000000003,0.2554465133443196,0.0,25,0.0
nca2505008,1.0,554.8280263529159,50100,100,1.74919938089915,3.5075084999999997,0.2695810167907714,0.0,25,0.0
nca2505008,1.0,583.2240277016608,50100,100,1.7492091558960643,3.5125483999999996,0.283378390554674,0.0,25,0.0
nca2505008,1.0,612.1220290742349,50100,100,1.749224378774536,3.5175487999999997,0.2974198040265571,0.0,25,0.0
nca2505008,1.0,641.4600304677151,50100,100,1.749218818345665,3.5225492,0.3116749662849257,0.0,25,0.0
nca2505008,1.0,670.6060318520831,50100,100,1.749224047232561,3.5275891,0.3258368792022026,0.0,25,0.0
nca2505008,1.0,700.4620332701525,50100,100,1.7492355284582708,3.5325894,0.3403438732072618,0.0,25,0.0
nca2505008,1.0,730.4620346950833,50100,100,1.7492027981022211,3.5373535000000005,0.3549205638838026,0.0,25,0.0
nca2505008,1.0,759.1700360586328,50100,100,1.7491578752405013,3.5423934,0.3688691268469916,0.0,25,0.0
nca2505008,1.0,789.1700374835636,50100,100,1.749172622859514,3.546999899999999,0.3834455660631646,0.0,25,0.0
nca2505008,1.0,819.1500389075372,50100,100,1.7491604632080082,3.5520004999999997,0.398012186390313,0.0,25,0.0
nca2505008,1.0,849.1500403324535,50100,100,1.749178281233269,3.5565677000000004,0.4125886727596027,0.0,25,0.0
nca2505008,1.0,879.1500417573843,50100,100,1.7491547196621218,3.561332,0.4271649627824571,0.0,25,0.0
nca2505008,1.0,909.150043182308,50100,100,1.74915905155482,3.5660961,0.4417412889044189,0.0,25,0.0
nca2505008,1.0,939.1500446072314,50100,100,1.7491713375080118,3.5705452000000006,0.4563177174093289,0.0,25,0.0
nca2505008,1.0,969.1500460321548,50100,100,1.749163737199128,3.5750732000000003,0.4708940825783284,0.0,25,0.0
nca2505008,1.0,999.1500474570856,50100,100,1.74915142426026,3.5797193,0.4854703451394992,0.0,25,0.0
nca2505008,1.0,1029.150048882002,50100,100,1.7491480789316431,3.5841290999999997,0.5000465798229302,0.0,25,0.0
nca2505008,1.0,1059.1500503069328,50100,100,1.7491464248789872,3.5886962,0.5146228007225883,0.0,25,0.0
nca2505008,1.0,1089.150051731849,50100,100,1.749129414918857,3.5932636,0.5291988798725721,0.0,25,0.0
nca2505008,1.0,1119.1500531567726,50100,100,1.749154483871117,3.5977521,0.5437751679305012,0.0,25,0.0
nca2505008,1.0,1149.1500545817034,50100,100,1.7491404792249732,3.6022801,0.5583513392830403,0.0,25,0.0
nca2505008,1.0,1179.1500560066197,50100,100,1.7491421590426008,3.6065323,0.5729275246340603,0.0,25,0.0
nca2505008,1.0,1209.1500574315503,50100,100,1.749137932838375,3.6109424,0.58750367476671,0.0,25,0.0
nca2505008,1.0,1239.1500588564668,50100,100,1.7491412923515617,3.6152732,0.6020798528953043,0.0,25,0.0
nca2505008,1.0,1269.1500602813903,50100,100,1.749166414583442,3.619447,0.6166562403758409,0.0,25,0.0
nca2505008,1.0,1299.150061706314,50100,100,1.749173029874468,3.6235812000000007,0.6312326829838053,0.0,25,0.0
nca2505008,1.0,1329.1500631312374,50100,100,1.749165403776198,3.627676,0.6458090620409478,0.0,25,0.0
nca2505008,1.0,1359.1500645561537,50100,100,1.749172164273924,3.631495,0.660385497435574,0.0,25,0.0
nca2505008,1.0,1389.1500659810845,50100,100,1.749174906892608,3.6353931,0.6749619556853569,0.0,25,0.0
nca2505008,1.0,1419.1500674060007,50100,100,1.749164000049051,3.639172799999999,0.6895383230447726,0.0,25,0.0
nca2505008,1.0,1449.1500688309316,50100,100,1.7491488921477498,3.6429527,0.7041145645050048,0.0,25,0.0
nca2505008,1.0,1479.150070255855,50100,100,1.749136422332262,3.6466146,0.7186907020501028,0.0,25,0.0
nca2505008,1.0,1509.1500716807786,50100,100,1.749134992156548,3.6502762,0.7332668276770695,0.0,25,0.0
nca2505008,1.0,1539.1500731057022,50100,100,1.749120843272129,3.653819799999999,0.7478428353966605,0.0,25,0.0
nca2505008,1.0,1569.150074530633,50100,100,1.749104751907334,3.6574814,0.7624187090215385,0.0,25,0.0
nca2505008,1.0,1599.1500759555493,50100,100,1.749103845616687,3.6613007,0.7769945750939938,0.0,25,0.0
nca2505008,1.0,1629.1500773804655,50100,100,1.749138116489082,3.6647656,0.7915707267570662,0.0,25,0.0
nca2505008,1.0,1659.1500788053963,50100,100,1.749133509140668,3.6683486,0.8061468400255667,0.0,25,0.0
nca2505008,1.0,1689.15008023032,50100,100,1.749128088600561,3.6721284,0.8207229081228974,0.0,25,0.0
nca2505008,1.0,1719.1500816552507,50100,100,1.749143209514556,3.6756718,0.8352991022278508,0.0,25,0.0
nca2505008,1.0,1749.150083080167,50100,100,1.749138707000122,3.679412399999999,0.8498752588118484,0.0,25,0.0
nca2505008,1.0,1779.1500845050832,50100,100,1.7491347957698389,3.682916599999999,0.8644513828022592,0.0,25,0.0
nca2505008,1.0,1809.150085930014,50100,100,1.749118809108815,3.686735899999999,0.8790273735704884,0.0,25,0.0
nca2505008,1.0,1839.1500873549376,50100,100,1.749132787168046,3.6904762,0.89360348082255,0.0,25,0.0
nca2505008,1.0,1869.1500887798536,50100,100,1.7491134800237813,3.6940987,0.9081794271817352,0.0,25,0.0
nca2505008,1.0,1899.1500902047849,50100,100,1.749110408661622,3.697839,0.9227553479462344,0.0,25,0.0
nca2505008,1.0,1929.150091629701,50100,100,1.749116721356635,3.7015402,0.9373313213165276,0.0,25,0.0
nca2505008,1.0,1959.1500930546315,50100,100,1.749107389887352,3.7052019,0.9519072169245736,0.0,25,0.0
nca2505008,1.0,1989.1500944795553,50100,100,1.749107547439427,3.7089818,0.9664831138455536,0.0,25,0.0
nca2505008,1.0,2019.1500959044788,50100,100,1.7491009982291268,3.712446700000001,0.9810589561897785,0.0,25,0.0
nca2505008,1.0,2049.150097329395,50100,100,1.749112822894906,3.716187,0.9956348970728892,0.0,25,0.0
nca2505008,1.0,2079.150098754326,50100,100,1.7491173254581691,3.7196519,1.010210875477362,0.0,25,0.0
nca2505008,1.0,2109.1501001792494,50100,100,1.749107495038714,3.723156200000001,1.02478677196167,0.0,25,0.0
nca2505008,1.0,2139.15010160418,50100,100,1.749105775426165,3.7265422,1.039362654115871,0.0,25,0.0
nca2505008,1.0,2169.150103029104,50100,100,1.749111865473077,3.7300072,1.0539385870204672,0.0,25,0.0
nca2505008,1.0,2199.1501044540128,50100,100,1.749128639943309,3.7333932,1.068514659712321,0.0,25,0.0
nca2505008,1.0,2229.150105878951,50100,100,1.7491183494652822,3.7368975,1.0830906466501873,0.0,25,0.0
nca2505008,1.0,2259.150107303867,50100,100,1.749123022503797,3.7402442,1.097666672530042,0.0,25,0.0
nca2505008,1.0,2289.1501087287907,50100,100,1.7491050275013962,3.743512200000001,1.112242548451538,0.0,25,0.0
nca2505008,1.0,2319.150110153714,50100,100,1.749115529047121,3.7468982,1.126818511885918,0.0,25,0.0
nca2505008,1.0,2349.1501115786377,50100,100,1.749091455561937,3.7502842,1.141394274707912,0.0,25,0.0
nca2505008,1.0,2379.150113003554,50100,100,1.749098949222062,3.7536705,1.155970099977078,0.0,25,0.0
nca2505008,1.0,2409.150114428492,50100,100,1.749113217833039,3.7570958,1.17054604415134,0.0,25,0.0
nca2505008,1.0,2439.150115853401,50100,100,1.749115659304277,3.7604821,1.185122008671196,0.0,25,0.0
nca2505008,1.0,2469.150117278332,50100,100,1.749110920095517,3.7638681,1.199697933697645,0.0,25,0.0
nca2505008,1.0,2499.150118703255,50100,100,1.749107271462878,3.7673724,1.21427382831882,0.0,25,0.0
nca2505008,1.0,2529.150120128179,50100,100,1.749125555063898,3.7707977,1.228849875303345,0.0,25,0.0
nca2505008,1.0,2559.1501215530952,50100,100,1.749198768569535,3.7742627,1.243426532400445,0.0,25,0.0
nca2505008,1.0,2589.150122978026,50100,100,1.7492092827617438,3.777885,1.258003277115818,0.0,25,0.0
nca2505008,1.0,2619.1501244029496,50100,100,1.7492196391495982,3.781467899999999,1.272580108134427,0.0,25,0.0
nca2505008,1.0,2649.1501258278804,50100,100,1.749223352194669,3.7850902,1.2871569700950791,0.0,25,0.0
nca2505008,1.0,2679.1501272527967,50100,100,1.749229389922247,3.7887127,1.3017338823701312,0.0,25,0.0
nca2505008,1.0,2709.15012867772,50100,100,1.749226095155151,3.7923744,1.316310767188789,0.0,25,0.0
nca2505008,1.0,2739.150130102651,50100,100,1.749277012877342,3.7962329,1.3308880763218178,0.0,25,0.0
nca2505008,1.0,2769.1501315275673,50100,100,1.7492088268617,3.8001702000000006,1.345464817238024,0.0,25,0.0
nca2505008,1.0,2799.1501329524835,50100,100,1.749209062278356,3.8035564,1.360041560116035,0.0,25,0.0
nca2505008,1.0,2829.1501343774144,50100,100,1.749202551471373,3.8079269,1.374618248737318,0.0,25,0.0
nca2505008,1.0,2859.150135802338,50100,100,1.74917942574005,3.810998,1.389194744644165,0.0,25,0.0
nca2505008,1.0,2889.1501372272614,50100,100,1.749183454328726,3.8150928,1.403771274122586,0.0,25,0.0
nca2505008,1.0,2919.1501386521923,50100,100,1.7491237080343631,3.8191876,1.4183473057151972,0.0,25,0.0
nca2505008,1.0,2949.1501400771012,50100,100,1.749140049936256,3.8231642,1.4329234734903298,0.0,25,0.0
nca2505008,1.0,2979.150141502032,50100,100,1.749111687478293,3.8272591,1.4474994049116352,0.0,25,0.0
nca2505008,1.0,3009.1501429269556,50100,100,1.749120928469066,3.8315115,1.4620754133412,0.0,25,0.0
nca2505008,1.0,3039.150144351879,50100,100,1.749099327631875,3.8355274,1.4766512417637812,0.0,25,0.0
nca2505008,1.0,3069.1501457768027,50100,100,1.749101619038016,3.8398192,1.4912270892814128,0.0,25,0.0
nca2505008,1.0,3099.1501472017335,50100,100,1.749103934597802,3.8441503,1.505802956095378,0.0,25,0.0
nca2505008,1.0,3129.1501486266498,50100,100,1.749103727184075,3.8483238,1.520378821180895,0.0,25,0.0
nca2505008,1.0,3159.150150051588,50100,100,1.749117666205223,3.852773,1.534954802424927,0.0,25,0.0
nca2505008,1.0,3189.150151476497,50100,100,1.749120238926455,3.8571434,1.549530805108304,0.0,25,0.0
nca2505008,1.0,3219.1501529014204,50100,100,1.749109279918186,3.8615532,1.564106716466608,0.0,25,0.0
nca2505008,1.0,3249.150154326351,50100,100,1.749074917224506,3.8658843,1.5786823414691171,0.0,25,0.0
nca2505008,1.0,3279.1501557512747,50100,100,1.749088895446498,3.8704121,1.5932580829568148,0.0,25,0.0
nca2505008,1.0,3309.1501571761837,50100,100,1.749087071390595,3.8749008,1.607833809244046,0.0,25,0.0
nca2505008,1.0,3339.1501586011145,50100,100,1.7492662852980991,3.8793499,1.622411028980578,0.0,25,0.0
nca2505008,1.0,3369.150160026038,50100,100,1.74935069569448,3.8837991,1.636988952137113,0.0,25,0.0
nca2505008,1.0,3399.1501614509616,50100,100,1.749344958878346,3.888248200000001,1.651566827486844,0.0,25,0.0
nca2505008,1.0,3429.1501628758924,50100,100,1.74933876472174,3.892815600000001,1.666144651218601,0.0,25,0.0
nca2505008,1.0,3459.1501643008014,50100,100,1.7493376747396951,3.897383,1.6807224658671742,0.0,25,0.0
nca2505008,1.0,3489.150165725732,50100,100,1.7493409297200089,3.9017928,1.695300307640585,0.0,25,0.0
nca2505008,1.0,3519.150167150656,50100,100,1.7493422552733318,3.9063599,1.7098781604602733,0.0,25,0.0
nca2505008,1.0,3549.1501685755793,50100,100,1.7493372027426473,3.9109273,1.724455971175538,0.0,25,0.0
nca2505008,1.0,3579.150170000503,50100,100,1.749338173234137,3.9152584,1.7390337899782309,0.0,25,0.0
nca2505008,1.0,3609.1501714254337,50100,100,1.749325100415748,3.9198651,1.753611499840767,0.0,25,0.0
nca2505008,1.0,3639.150172850357,50100,100,1.7493380423747689,3.924196,1.768189317552965,0.0,25,0.0
nca2505008,1.0,3669.1501742752735,50100,100,1.749324562427492,3.9286847,1.782767022932265,0.0,25,0.0
nca2505008,1.0,3699.150175700197,50100,100,1.749334761531826,3.9330945,1.797344813304105,0.0,25,0.0
nca2505008,1.0,3729.150177125121,50100,100,1.749315859693531,3.937386,1.811922446160618,0.0,25,0.0
nca2505008,1.0,3759.1501785500514,50100,100,1.749302603851061,3.941874700000001,1.826499968551772,0.0,25,0.0
nca2505008,1.0,3789.15017997496,50100,100,1.749302617067206,3.9462059,1.84107749105306,0.0,25,0.0
nca2505008,1.0,3819.150181399884,50100,100,1.749289635728305,3.9505367,1.85565490537652,0.0,25,0.0
nca2505008,1.0,3849.1501828248142,50100,100,1.749310741928474,3.9550254,1.870232495584989,0.0,25,0.0
nca2505008,1.0,3879.1501842497382,50100,100,1.749325901107442,3.9592383,1.8848102121199553,0.0,25,0.0
nca2505008,1.0,3909.150185674647,50100,100,1.749310846143964,3.963569399999999,1.8993878031968856,0.0,25,0.0
nca2505008,1.0,3939.1501870995858,50100,100,1.749310649765393,3.9679005,1.91396539263733,0.0,25,0.0
nca2505008,1.0,3969.1501885245016,50100,100,1.749314456161696,3.972074,1.928543013797743,0.0,25,0.0
nca2505008,1.0,3999.150189949425,50100,100,1.749316031397624,3.9764838,1.943120648085124,0.0,25,0.0
nca2505008,1.0,4029.150191374356,50100,100,1.7493275289638102,3.9805,1.9576983781855608,0.0,25,0.0
nca2505008,1.0,4059.150192799279,50100,100,1.74933728125013,3.984594799999999,1.972276189555054,0.0,25,0.0
nca2505008,1.0,4089.150194224203,50100,100,1.749339918676763,3.9888077000000006,1.986854022903104,0.0,25,0.0
nca2505008,1.0,4119.150195649134,50100,100,1.749303023374153,3.993099500000001,2.001431548790284,0.0,25,0.0
nca2505008,1.0,4149.150197074043,50100,100,1.7493053856950047,3.9970367,2.016009094363472,0.0,25,0.0
nca2505008,1.0,4179.150198498974,50100,100,1.749341848933833,4.001092,2.030586943796998,0.0,25,0.0
nca2505008,1.0,4209.150199923897,50100,100,1.7493047958594212,4.005068799999999,2.045164484454889,0.0,25,0.0
nca2505008,1.0,4239.150201348821,50100,100,1.749306737867792,4.009005999999999,2.059742041296184,0.0,25,0.0
nca2505008,1.0,4269.1502027737515,50100,100,1.7493372408285832,4.0129828000000005,2.074319852328831,0.0,25,0.0
nca2505008,1.0,4299.150204198668,50100,100,1.7493102035740078,4.0168018,2.088897438051012,0.0,25,0.0
nca2505008,1.0,4329.150205623584,50100,100,1.749315073064336,4.0207,2.103475064352282,0.0,25,0.0
nca2505008,1.0,4359.150207048515,50100,100,1.7492876407170073,4.0246372,2.1180524620506462,0.0,25,0.0
nca2505008,1.0,4389.150208473438,50100,100,1.7493213600676178,4.0283384,2.132630140743612,0.0,25,0.0
nca2505008,1.0,4419.150209898355,50100,100,1.74929870617872,4.0322361,2.147207630654161,0.0,25,0.0
nca2505008,1.0,4449.1502113232855,50100,100,1.749302183440925,4.0360556,2.1617851495418967,0.0,25,0.0
nca2505008,1.0,4479.150212748209,50100,100,1.749309520029118,4.0398746,2.176362729567871,0.0,25,0.0
nca2505008,1.0,4509.150214173125,50100,100,1.7493403914631989,4.0436544,2.190940566855808,0.0,25,0.0
nca2505008,1.0,4539.150215598056,50100,100,1.749305675685225,4.0475525999999995,2.2055181148455807,0.0,25,0.0
nca2505008,1.0,4569.15021702298,50100,100,1.749337949902442,4.0514503,2.220095931787178,0.0,25,0.0
nca2505008,1.0,4599.150218447903,50100,100,1.7493603291657018,4.055191000000001,2.2346739352226432,0.0,25,0.0
nca2505008,1.0,4629.150219872834,50100,100,1.749347295198223,4.0590887,2.2492518300417084,0.0,25,0.0
nca2505008,1.0,4659.150221297743,50100,100,1.74933334332714,4.0631051,2.2638296085951746,0.0,25,0.0
nca2505008,1.0,4689.150222722681,50100,100,1.749353792780922,4.0669637000000005,2.278407557560764,0.0,25,0.0
nca2505008,1.0,4719.150224147597,50100,100,1.74934029957681,4.0708222,2.2929853940829807,0.0,25,0.0
nca2505008,1.0,4749.150225572521,50100,100,1.749337058007954,4.0748777,2.307563203592123,0.0,25,0.0
nca2505008,1.0,4779.150226997452,50100,100,1.749344447875766,4.0789328000000005,2.322141074683499,0.0,25,0.0
nca2505008,1.0,4809.150228422368,50100,100,1.74931071407203,4.082752200000001,2.336718664659832,0.0,25,0.0
nca2505008,1.0,4839.150229847284,50100,100,1.7493271740321858,4.086926,2.3512963918025047,0.0,25,0.0
nca2505008,1.0,4869.150231272222,50100,100,1.749333501107081,4.090981,2.365874171670805,0.0,25,0.0
nca2505008,1.0,4899.150232697139,50100,100,1.749342149536032,4.0949974000000005,2.380452023609349,0.0,25,0.0
nca2505008,1.0,4929.150234122055,50100,100,1.7493338160647478,4.0990133,2.3950298061022965,0.0,25,0.0
nca2505008,1.0,4959.150235546986,50100,100,1.749326360531248,4.1032658,2.409607526465794,0.0,25,0.0
nca2505008,1.0,4989.150236971909,50100,100,1.749351745165459,4.1075573,2.424185458367921,0.0,25,0.0
nca2505008,1.0,5019.150238396825,50100,100,1.7493135113293838,4.1118884,2.4387630716547317,0.0,25,0.0
nca2505008,1.0,5049.1502398217635,50100,100,1.7492696327100492,4.1162982,2.4533403192863643,0.0,25,0.0
nca2505008,1.0,5079.15024124668,50100,100,1.749276325857518,4.120826200000001,2.4679176226942277,0.0,25,0.0
nca2505008,1.0,5109.150242671603,50100,100,1.7492739248892069,4.125314700000001,2.482494906094022,0.0,25,0.0
nca2505008,1.0,5139.108244094532,50100,100,1.749137194289422,4.1303152999999995,2.497050643470528,0.0,25,0.0
nca2505008,1.0,5169.1082455194555,50100,100,1.74908488006583,4.1348825,2.511626351496719,0.0,25,0.0
